Word	freqlivres	nblettres
universalisme	0,14	13
universaliste	0	13
universalité	0,27	12
universel	5,95	9
universel	0,81	9
universelle	8,51	11
universellement	0,41	15
universelles	0,54	12
universels	0,14	10
universitaire	2,5	13
universitaire	0,88	13
universitaires	1,42	14
universitaires	0,95	14
université	13,24	10
universités	1,76	11
univoque	0,2	8
unième	0,81	6
uns	62,91	3
untel	2,77	5
unît	0,07	4
upanisads	0,07	9
upanishad	0,07	9
upas	0	4
upas	0,07	4
update	0	6
updater	0	7
upgradée	0	8
uppercut	0,95	8
uppercuts	0,34	9
urane	0,07	5
uraniens	0	8
uranisme	0,07	8
uraniste	0	8
uranium	0,47	7
urbain	1,89	6
urbaine	1,35	7
urbaines	0,34	8
urbains	0,81	7
urbanisation	0	12
urbanisme	0,14	9
urbaniste	0	9
urbaniste	0,14	9
urbanistes	0,07	10
urbanistes	0,27	10
urbanisé	0,07	8
urbanisée	0	9
urbanité	0,41	8
urbi et orbi	0,27	12
urdu	0	4
ures	0,07	4
uretère	0	7
urf	0,07	3
urge	0,61	4
urgeait	0,34	7
urgemment	0,14	9
urgence	21,35	7
urgences	1,76	8
urgent	0,07	6
urgent	11,62	6
urgente	2,91	7
urgentes	1,49	8
urgentissime	0	12
urgentiste	0	10
urgents	0,95	7
urger	0,07	5
urina	0,34	5
urinaient	0,07	9
urinaire	0,14	8
urinaires	0,2	9
urinais	0,07	7
urinait	0,27	7
urinal	0,2	6
urinant	0,07	7
urine	6,28	5
urine	0,2	5
urinent	0,07	7
uriner	1,35	6
urinera	0	7
urines	0,34	6
urines	0	6
urineuse	0,07	8
urinez	0	6
urinoir	0,61	7
urinoirs	0,74	8
urinons	0,14	7
uriné	0,14	5
urique	0,07	6
urne	1,96	4
urnes	1,42	5
urographie	0,07	10
urokinase	0	9
urologie	0,07	8
urologique	0	10
urologue	0,2	8
uroscopie	0,07	9
ursuline	0,07	8
ursulines	0,95	9
urticaire	0,61	9
urticante	0	9
urticantes	0,14	10
urticants	0,07	9
urubu	0,07	5
urubus	0,27	6
uruguayen	0	9
uruguayen	0	9
urus	0,2	4
urètre	0,47	6
urée	0,14	4
urémie	0,27	6
urémique	0	8
uréthane	0	8
urétrite	0	8
usa	0,61	3
usage	42,3	5
usager	0,54	6
usagers	0,95	7
usages	5,68	6
usagères	0,07	8
usagé	1,01	5
usagée	0,68	6
usagées	0,74	7
usagés	0,68	6
usai	0,41	4
usaient	1,49	7
usais	0,61	5
usait	4,26	5
usant	0,14	5
usant	2,36	5
usante	0	6
use	4,59	3
usent	2,23	5
user	9,73	4
usera	0	5
userai	0,2	6
userais	0	7
userait	0,61	7
useriez	0	7
userons	0,07	7
useront	0,07	7
uses	0	4
usez	0,27	4
usinage	0	7
usinaient	0,07	9
usinant	0,07	7
usine	28,04	5
usine	0,54	5
usine-pilote	0,07	12
usiner	0	6
usines	14,93	6
usinier	0,07	7
usiniers	0,07	8
usinière	0,07	8
usiné	0,07	5
usinée	0,07	6
usinées	0,07	7
usinés	0,07	6
usions	0,2	6
usité	0,2	5
usités	0,07	6
usons	0,27	5
ustensile	1,35	9
ustensiles	3,92	10
ustion	0,14	6
usuel	0,41	5
usuelle	0,2	7
usuellement	0	11
usuelles	0,2	8
usuels	0,47	6
usufruit	0,47	8
usufruitier	0,14	11
usuraire	0,14	8
usuraires	0	9
usure	10	5
usures	0,2	6
usurier	0,61	7
usuriers	0,61	8
usurière	0,07	8
usurpaient	0,14	10
usurpait	0,07	8
usurpant	0,2	8
usurpateur	0,68	10
usurpateurs	0,61	11
usurpation	1,35	10
usurpatrice	0,34	11
usurpent	0,07	8
usurper	0,34	7
usurperont	0	10
usurpé	0,74	6
usurpée	0,27	7
usurpées	0,14	8
usurpés	0,07	7
usât	0,2	4
usèrent	0,07	7
usé	8,92	3
usé	7,09	3
usée	3,72	4
usée	3,24	4
usées	2,03	5
usées	2,7	5
usés	2,09	4
usés	4,05	4
utile	23,99	5
utile	1,15	5
utilement	1,49	9
utiles	8,72	6
utilisa	0,68	7
utilisable	1,15	10
utilisables	0,54	11
utilisai	0,14	8
utilisaient	1,96	11
utilisais	0,47	9
utilisait	5,41	9
utilisant	3,72	9
utilisateur	0	11
utilisateurs	0,2	12
utilisation	4,12	11
utilisations	0,14	12
utilisatrice	0	12
utilise	2,97	7
utilisent	1,49	9
utiliser	15,61	8
utilisera	0,14	9
utiliserai	0,2	10
utiliseraient	0,34	13
utiliserais	0,14	11
utiliserait	0,34	11
utiliseras	0	10
utiliserez	0	10
utiliseriez	0	11
utiliserions	0	12
utiliserons	0	11
utiliseront	0,07	11
utilises	0,2	8
utilisez	0,34	8
utilisiez	0,41	9
utilisions	0,14	10
utilisons	0,07	9
utilisât	0,07	8
utilisèrent	0,07	11
utilisé	4,19	7
utilisé	0,95	7
utilisée	1,62	8
utilisée	0,07	8
utilisées	0,88	9
utilisées	0,14	9
utilisés	1,89	8
utilisés	0,2	8
utilitaire	1,08	10
utilitaire	0,14	10
utilitaires	0,27	11
utilitaires	0,2	11
utilitarisme	0,07	12
utilité	6,49	7
utilités	0,61	8
utopie	0,88	6
utopies	0,41	7
utopique	0,41	8
utopiques	0,2	9
utopiste	0,07	8
utopistes	0	9
utérin	0,34	6
utérine	0,34	7
utérines	0,14	8
utérins	0	7
utérus	0,68	6
uxorilocal	0,07	10
va-et-vient	10,61	11
va-tout	0,41	7
vacance	0,88	7
vacances	81,69	8
vacancier	0,14	9
vacanciers	1,89	10
vacancière	0,14	10
vacancières	0,07	11
vacant	2,57	6
vacante	1,42	7
vacantes	0,41	8
vacants	0,68	7
vacarme	15,2	7
vacarmes	0,41	8
vacataire	0	9
vacation	0,14	8
vacations	0,41	9
vaccin	4,12	6
vaccinal	0	8
vaccinant	0,07	9
vaccination	0,47	11
vaccinations	0,07	12
vaccine	0	7
vaccine	0,14	7
vaccinent	0,07	9
vacciner	0,47	8
vaccins	0,81	7
vacciné	0,47	7
vacciné	0,07	7
vaccinée	0,2	8
vaccinée	0	8
vaccinées	0,07	9
vaccinés	0,2	8
vaccinés	0	8
vachard	0,74	7
vacharde	0,34	8
vachardes	0,14	9
vachardise	0,14	10
vachards	0,2	8
vache	6,35	5
vache	26,08	5
vachement	11,82	9
vacher	0,61	6
vacherie	3,18	8
vacheries	2,23	9
vacherin	0,54	8
vachers	0,2	7
vaches	1,76	6
vaches	27,36	6
vachette	0,34	8
vachettes	0,07	9
vachère	0,41	7
vachères	0,2	8
vacilla	1,69	7
vacillai	0,07	8
vacillaient	0,54	11
vacillait	2,23	9
vacillant	1,76	9
vacillant	1,28	9
vacillante	1,82	10
vacillantes	0,81	11
vacillants	0,41	10
vacillations	0,07	12
vacille	2,57	7
vacillement	0,34	11
vacillent	0,34	9
vaciller	3,45	8
vacillât	0,07	8
vacillèrent	0,27	11
vacillé	0,34	7
vacuité	1,42	7
vacuole	0	7
vacuolisation	0	13
vacuum	0,2	6
vade retro	0,68	10
vadrouillais	0,07	12
vadrouillait	0,07	12
vadrouille	1,69	10
vadrouille	0,27	10
vadrouillent	0,07	12
vadrouiller	0,81	11
vadrouilles	0,2	11
vadrouilles	0	11
vadrouilleur	0	12
vadrouilleurs	0	13
vadrouilleuse	0,07	13
vadrouilleuses	0,07	14
vadrouillez	0	11
vadrouillé	0,07	10
vae soli	0,07	8
vae victis	0,07	10
vagabond	1,42	8
vagabond	3,38	8
vagabonda	0,07	9
vagabondage	1,76	11
vagabondages	0,81	12
vagabondaient	0,14	13
vagabondais	0	11
vagabondait	0,88	11
vagabondant	0	11
vagabonde	0,81	9
vagabonde	0,27	9
vagabonde	0,34	9
vagabondent	0,14	11
vagabonder	0,81	10
vagabondes	0,41	10
vagabondes	0	10
vagabondes	0,07	10
vagabondiez	0	11
vagabonds	0,54	9
vagabonds	2,57	9
vagabondèrent	0,07	13
vagabondé	0,14	9
vagal	0	5
vagi	0,14	4
vagin	2,09	5
vaginal	0,14	7
vaginale	0,34	8
vaginales	0,07	9
vaginaux	0	8
vaginite	0	8
vagins	0,07	6
vagir	0,2	5
vagis	0,07	5
vagissaient	0,07	11
vagissais	0,07	9
vagissait	0,81	9
vagissant	0,07	9
vagissant	0,2	9
vagissement	0,34	11
vagissements	0,61	12
vagissent	0,07	9
vagissons	0,07	9
vagit	0,2	5
vagotomie	0	9
vagua	0,07	5
vaguait	0,27	7
vaguant	0,07	7
vague	41,08	5
vague	38,18	5
vague	0,88	5
vaguelette	0,61	10
vaguelettes	2,23	11
vaguement	51,76	9
vaguemestre	0,68	11
vaguent	0,14	7
vaguer	0,47	6
vagues	24,86	6
vagues	35,41	6
vahiné	0,27	6
vahinés	0,27	7
vaillamment	2,64	11
vaillance	2,03	9
vaillant	3,31	8
vaillante	2,43	9
vaillantes	0,95	10
vaillants	1,89	9
vaille	5,34	6
vaillent	0,2	8
vain	40,14	4
vainc	0,27	5
vaincra	0,27	7
vaincrai	0,2	8
vaincraient	0,07	11
vaincrais	0	9
vaincrait	0,07	9
vaincras	0	8
vaincre	13,31	7
vaincrez	0	8
vaincrons	0,47	9
vaincront	0,14	9
vaincs	0,14	6
vaincu	6,62	6
vaincu	3,51	6
vaincu	2,43	6
vaincue	2,23	7
vaincue	1,96	7
vaincue	0,81	7
vaincues	0,14	8
vaincues	0,41	8
vaincues	0,2	8
vaincus	1,55	7
vaincus	1,22	7
vaincus	5,07	7
vaine	8,18	5
vainement	12,09	9
vaines	5,2	6
vainquant	0,07	9
vainquent	0	9
vainqueur	5,2	9
vainqueur	5,74	9
vainqueurs	1,69	10
vainqueurs	5,61	10
vainquez	0	8
vainquions	0	10
vainquirent	0	11
vainquit	0,14	8
vainquons	0	9
vains	3,51	5
vair	0,27	4
vairon	0,2	6
vairon	0,14	6
vairons	0,34	7
vairons	0,41	7
vais	280	4
vaisseau	7,23	8
vaisseau-amiral	0	15
vaisseaux	5,2	9
vaisselier	0,61	10
vaisseliers	0,07	11
vaisselle	24,93	9
vaisselles	1,01	10
val	3,04	3
valable	8,65	7
valablement	0,27	11
valables	1,76	8
valaient	5,27	8
valais	0,47	6
valait	41,62	6
valant	1,49	6
valaque	0	7
valdingua	0,07	9
valdingue	1,01	9
valdinguer	0,14	10
valdingues	0,41	10
valdingué	0,07	9
valdingués	0,07	10
valdôtains	0,14	10
valence	0,07	7
valencien	0,07	9
valencienne	0,07	11
valent	8,58	6
valentin	0	8
valentine	0	9
valentinien	0	11
valet	13,65	5
valetaille	1,01	10
valeter	0	7
valets	6,15	6
valeur	40,74	6
valeur-refuge	0,07	13
valeureuse	0,07	10
valeureusement	0	14
valeureuses	0,07	11
valeureux	2,23	9
valeurs	11,55	7
valez	0,54	5
valgus	0	6
valida	0,07	6
validait	0,07	8
validant	0,07	8
validation	0,07	10
valide	1,55	6
valide	0,07	6
valident	0	8
valider	0,14	7
valideront	0	10
valides	1,82	7
validité	0,41	8
validé	0,07	6
validé	2,57	6
validé	0,88	6
validée	0,07	7
validée	0	7
valiez	0	6
valions	0,14	7
valise	47,43	6
valises	22,91	7
valisé	0,14	6
valkyries	0	9
valleuse	0,07	8
vallon	5,74	6
vallonnaient	0,07	12
vallonnait	0,07	10
vallonnement	0,88	12
vallonnements	1,22	13
vallonner	0,07	9
vallonné	0,27	8
vallonnée	0,07	9
vallonnée	0,27	9
vallonnées	0,14	10
vallonnés	0,07	9
vallons	1,15	7
vallée	30,14	6
vallées	5,54	7
valoche	2,03	7
valoches	1,35	8
valoir	9,32	6
valons	0,41	6
valorisait	0,07	10
valorisant	0,14	10
valorisante	0	11
valorisation	0	12
valorise	0,27	8
valoriser	0,2	9
valorisez	0	9
valorisé	0,07	8
valorisée	0,07	9
valorisés	0,14	9
valpolicella	0,14	12
vals	0,54	4
valsa	0,2	5
valsaient	0,47	9
valsait	0,34	7
valsant	0,27	7
valse	7,91	5
valse	0,47	5
valse-hésitation	0,2	16
valsent	0,2	7
valser	2,43	6
valsera	0	7
valses	1,42	6
valses	0	6
valses-hésitations	0,07	18
valseur	1,08	7
valseurs	0,14	8
valseuse	0	8
valseuses	0,14	9
valsez	0,07	6
valsons	0	7
valsèrent	0,07	9
valsé	0,61	5
valu	9,39	4
value	0,07	5
values	0,14	6
valurent	0,81	8
valut	3,45	5
valve	0,47	5
valves	0,54	6
valvulaires	0,07	11
valvule	0,07	7
valériane	0,14	9
valétudinaire	0,14	13
valût	0,61	5
vamp	1,22	4
vamp-club	0	9
vampe	0	5
vamper	0,07	6
vampire	1,82	7
vampires	1,42	8
vampirique	0,2	10
vampirisant	0	11
vampirise	0,07	9
vampirisme	0,14	10
vampirisé	0,07	9
vampirisée	0	10
vampirisées	0,07	11
vamps	0,2	5
vampé	0	5
van	3,24	3
vanadium	0,74	8
vandale	0,14	7
vandale	0,47	7
vandales	0	8
vandales	0,41	8
vandalisent	0,07	11
vandaliser	0,07	10
vandalisme	1,55	10
vandalisé	0	9
vandoises	0,14	9
vanille	3,38	7
vanillé	0,07	7
vanillée	0,07	8
vanillées	0,07	9
vaniteuse	0,68	9
vaniteuse	0	9
vaniteusement	0,07	13
vaniteuses	0,07	10
vaniteux	1,76	8
vaniteux	0,54	8
vanity-case	0,14	11
vanité	16,49	6
vanités	1,49	7
vanna	1,96	5
vannais	0,07	7
vannait	0,07	7
vanne	3,11	5
vanne	1,08	5
vanneau	0,34	7
vanneaux	0,41	8
vannent	0	7
vanner	0,54	6
vannerie	0,68	8
vanneries	0,07	9
vannes	4,26	6
vannes	0	6
vanneur	0,14	7
vanneurs	0,07	8
vannier	0,2	7
vanniers	0,07	8
vannières	0,07	9
vannèrent	0,07	9
vanné	0,34	5
vanné	0,54	5
vannée	0,27	6
vannée	0	6
vannés	0	6
vans	0	4
vanta	0,68	5
vantai	0,14	6
vantaient	1,49	9
vantail	2,23	7
vantais	0,41	7
vantait	4,46	7
vantant	1,42	7
vantard	0,27	7
vantard	0,07	7
vantarde	0	8
vantarde	0	8
vantardes	0,07	9
vantardise	0,74	10
vantardises	0,95	11
vantards	0,41	8
vantards	0,07	8
vantaux	1,62	7
vante	2,57	5
vantent	1,15	7
vanter	7,5	6
vantera	0,2	7
vanterai	0,07	8
vanterais	0,07	9
vanterait	0	9
vanteras	0	8
vanterie	0,07	8
vanteries	0,14	9
vanteront	0,07	9
vantes	0,2	6
vantez	0,14	6
vantiez	0	7
vantions	0	8
vantons	0	7
vantât	0,07	6
vanté	1,89	5
vantée	0,34	6
vantées	0,2	7
vantés	0,2	6
vape	2,3	4
vapes	0,74	5
vapeur	19,12	6
vapeurs	7,64	7
vaporetto	0,41	9
vaporeuse	1,76	9
vaporeuses	0,47	10
vaporeux	2,3	8
vaporisa	0,34	8
vaporisais	0	10
vaporisait	0,41	10
vaporisant	0,07	10
vaporisateur	0,74	12
vaporisateurs	0,34	13
vaporisation	0,07	12
vaporisations	0,07	13
vaporise	0,2	8
vaporiser	0,34	9
vaporiserait	0,07	12
vaporises	0	9
vaporisez	0	9
vaporisé	0	8
vaporisée	0,41	9
vaps	0	4
vaquai	0,07	6
vaquaient	0,27	9
vaquais	0,07	7
vaquait	1,28	7
vaquant	0,27	7
vaque	0,27	5
vaquent	0,14	7
vaquer	0,61	6
vaquerait	0,07	9
vaquero	0,07	7
vaqueros	0	8
vaquions	0,07	8
vaquons	0,07	7
vaqué	0	5
var	0	3
vara	0,07	4
varan	0,07	5
varans	0	6
varappe	0,07	7
varapper	0,07	8
varappeur	0,07	9
varech	2,43	6
varechs	0,27	7
varenne	4,12	7
varennes	0,41	8
vareuse	6,82	7
vareuses	1,42	8
varia	0,07	5
variabilité	0,14	11
variable	1,76	8
variable	0,14	8
variables	0,88	9
variables	0	9
variaient	0,61	9
variais	0,14	7
variait	1,22	7
variance	0	8
variant	0,07	7
variant	0,81	7
variante	0,2	8
variante	0,81	8
variantes	0,14	9
variantes	2,43	9
variateur	0,14	9
variation	1,08	9
variations	5,2	10
varice	0	6
varicelle	0,74	9
varices	1,76	7
varie	1,08	5
varient	0,61	7
varier	1,76	6
varierai	0,07	8
varieraient	0,07	11
varierait	0,14	9
varieront	0,07	9
variole	0,34	7
variorum	0,07	8
variqueuses	0,14	11
variqueux	0,34	9
variât	0,07	6
varié	1,01	5
varié	0,61	5
variée	0,41	6
variée	0,74	6
variées	0,47	7
variées	1,69	7
variés	0,41	6
variés	2,7	6
variétal	0	8
variété	6,42	7
variétés	3,31	8
varlet	0,07	6
varlope	0,41	7
varon	0	5
varsovien	0	9
vas	136,35	3
vasa	0,2	4
vasais	0,2	6
vasait	0,07	6
vasards	0,14	7
vasculaire	0,07	10
vasculaires	0,2	11
vascularisé	0	11
vasculo-nerveux	0	15
vase	26,76	4
vasectomie	0	10
vaseline	1,28	8
vaseliner	0	9
vaselinez	0	9
vaseliné	0,07	8
vaser	0,14	5
vases	6,22	5
vaseuse	0,54	7
vaseuses	0,2	8
vaseux	1,69	6
vasistas	3,85	8
vasière	0,07	7
vasières	0,81	8
vasoconstricteur	0	16
vasoconstriction	0	16
vasodilatateur	0	14
vasodilatation	0	14
vasomoteurs	0	11
vasopressine	0	12
vasouillard	0,27	11
vasouillarde	0,07	12
vasouille	0,07	9
vasouiller	0,14	10
vasouilles	0	10
vasque	2,91	6
vasques	1,08	7
vassal	1,49	6
vassale	0,14	7
vassalité	0,2	9
vassaux	2,77	7
vaste	55,61	5
vastes	16,15	6
vastitude	0,2	9
vastitudes	0,07	10
vastité	0,07	7
vater	0,07	5
vaticane	0,2	8
vaticanesque	0,07	12
vaticinait	0,14	10
vaticinant	0,27	10
vaticination	0,07	12
vaticinations	0,41	13
vaticine	0,07	8
vaticiner	0,14	9
vatères	0,14	7
vau	0,2	3
vau-l'eau	0,14	9
vauclusien	0	10
vauclusiennes	0,07	13
vaudeville	1,55	10
vaudevilles	0,27	11
vaudevillesque	0,07	14
vaudevillesques	0,07	15
vaudois	0,68	7
vaudois	0,14	7
vaudoise	0,07	8
vaudou	0,41	6
vaudou	0,41	6
vaudoue	0,07	7
vaudoues	0,14	8
vaudouisme	0	10
vaudous	0,07	7
vaudous	0	7
vaudra	3,51	6
vaudrai	0,07	7
vaudraient	0,14	10
vaudrais	0,14	8
vaudrait	11,08	8
vaudras	0,07	7
vaudrez	0	7
vaudrions	0	9
vaudrons	0,07	8
vaudront	0,47	8
vaurien	1,89	7
vaurienne	0,07	9
vauriens	0,41	8
vaut	69,39	4
vautour	2,57	7
vautours	1,82	8
vautra	0,07	6
vautraient	0,27	10
vautrais	0,41	8
vautrait	0,54	8
vautrant	0,14	8
vautre	0,07	6
vautre	1,15	6
vautrent	0,14	8
vautrer	1,62	7
vautreraient	0,14	12
vautrerais	0,07	10
vautrez	0,07	7
vautrèrent	0,07	10
vautré	2,16	6
vautré	0	6
vautrée	1,28	7
vautrée	0,27	7
vautrées	0,2	8
vautrées	0,07	8
vautrés	1,96	7
vautrés	0,2	7
vauvert	0,14	7
vaux	1,35	4
vaux	2,97	4
vauxhall	0,07	8
veau	13,92	4
veaux	3,04	5
vecteur	0,07	7
vecteur	0,2	7
vecteurs	0,07	8
vecteurs	0,07	8
vectoriel	0	9
vectorielle	0,07	11
vedettariat	0,14	11
vedette	13,92	7
vedettes	6,96	8
veilla	0,54	6
veillai	0,07	7
veillaient	2,7	10
veillais	0,54	8
veillait	8,92	8
veillant	1,76	8
veille	87,36	6
veille	5,14	6
veillent	1,96	8
veiller	12,91	7
veillera	0,61	8
veillerai	0,34	9
veillerais	0,07	10
veillerait	0,34	10
veilleras	0,07	9
veillerez	0,07	9
veillerons	0,14	10
veilleront	0,2	10
veilles	1,69	7
veilles	0,27	7
veilleur	3,31	8
veilleurs	0,68	9
veilleuse	6,89	9
veilleuses	1,69	10
veillez	0,68	7
veillions	0,07	9
veillons	0,14	8
veillâmes	0,07	9
veillât	0,07	7
veillèrent	0,07	10
veillé	3,18	6
veillé	0,14	6
veillée	0,54	7
veillée	0,2	7
veillée	4,73	7
veillées	0,14	8
veillées	3,58	8
veillés	0,2	7
veinaient	0,14	9
veinait	0	7
veinard	0,81	7
veinard	0,88	7
veinarde	0,34	8
veinarde	0,14	8
veinardes	0	9
veinardes	0	9
veinards	0,07	8
veinards	0,88	8
veine	15,27	5
veinent	0,07	7
veines	20,14	6
veineuse	0,2	8
veineux	0,07	7
veinule	0,07	7
veinules	1,08	8
veinulé	0,14	7
veinures	0,14	8
veiné	0,74	5
veiné	0,88	5
veinée	0,2	6
veinée	0	6
veinées	0,27	7
veinées	0,07	7
veinés	0,14	6
veinés	0,07	6
velcro	0	6
veld	0	4
veldt	0	5
vellave	0,07	7
velléitaire	0,95	11
velléité	1,55	8
velléités	2,36	9
velours	35,88	7
veloutaient	0,07	11
veloutait	0,07	9
veloute	0,14	7
veloutent	0,07	9
velouter	0,07	8
velouteuse	0	10
velouteux	0,07	9
velouté	0,07	7
velouté	2,36	7
velouté	1,69	7
veloutée	0,41	8
veloutée	1,15	8
veloutées	0,2	9
veloutées	0,61	9
veloutés	0,81	8
veloutés	0,07	8
velte	0	5
velu	2,43	4
velue	2,5	5
velues	1,76	6
velum	0	5
velus	0,74	5
velux	0	5
velvet	0,27	6
venaient	73,65	8
venais	29,86	6
venaison	0,41	8
venaisons	0,14	9
venait	271,89	6
venant	0,07	6
venant	32,36	6
vend	8,65	4
vendable	0,07	8
vendables	0,07	9
vendaient	2,23	9
vendais	0,95	7
vendait	9,93	7
vendange	0,95	8
vendange	0,07	8
vendangeait	0,07	11
vendanger	0	9
vendanges	2,43	9
vendanges	0	9
vendangeur	0,14	10
vendangeurs	0,34	11
vendangeuses	0,07	12
vendangé	0,07	8
vendant	2,3	7
vende	0,61	5
vendent	3,04	7
vendes	0	6
vendetta	0,74	8
vendettas	0,07	9
vendeur	4,93	7
vendeurs	4,59	8
vendeuse	7,09	8
vendeuses	2,03	9
vendez	1,22	6
vendiez	0,07	7
vendions	1,01	8
vendirent	0,07	9
vendis	0,2	6
vendisse	0,07	8
vendit	1,96	6
vendons	0,2	7
vendra	0,61	6
vendrai	0,54	7
vendraient	0,27	10
vendrais	0,47	8
vendrait	1,08	8
vendras	0,07	7
vendre	30,81	6
vendredi	18,31	8
vendredis	0,74	9
vendrez	0,41	7
vendriez	0	8
vendrons	0,07	8
vendront	0,27	8
vends	4,86	5
vendu	14,73	5
vendu	0,68	5
vendu	1,35	5
vendue	2,97	6
vendue	0,74	6
vendue	0,2	6
vendues	1,08	7
vendues	0,14	7
vendues	0,07	7
vendus	1,82	6
vendus	0,74	6
vendus	0,68	6
vendéen	0,14	7
vendéen	0,14	7
vendéenne	0,07	9
vendéennes	0,07	10
vendéens	0,07	8
vendémiaire	0,34	11
vendît	0,07	6
vendômois	0,07	9
venelle	1,82	7
venelles	1,76	8
venette	0,07	7
veneur	2,57	6
veneurs	0,34	7
venez	41,42	5
venge	2,7	5
vengea	0,34	6
vengeai	0,07	7
vengeaient	0,41	10
vengeais	0,2	8
vengeait	2,3	8
vengeance	15,88	9
vengeances	1,15	10
vengeant	0,34	8
vengent	0,88	7
vengeons	0,07	8
venger	12,09	6
vengera	0,34	7
vengerai	0,41	8
vengerais	0,14	9
vengerait	0,2	9
vengeresse	0,81	10
vengeresse	0,07	10
vengeresses	0,27	11
vengerez	0	8
vengerons	0,07	9
vengeront	0	9
venges	0,14	6
vengeur	1,89	7
vengeur	0,68	7
vengeurs	0,88	8
vengeurs	0,34	8
vengez	0,2	6
vengeât	0,07	7
vengiez	0	7
vengèrent	0,2	9
vengé	2,03	5
vengée	0,68	6
vengées	0,07	7
vengés	0,54	6
veniez	3,24	6
venimeuse	0,74	9
venimeusement	0,07	13
venimeuses	0,34	10
venimeux	1,69	8
venin	2,97	5
venins	0,14	6
venions	5,88	7
venir	196,01	5
venise	0,07	6
venons	8,18	6
vent	207,64	4
venta	0,41	5
ventail	0	7
ventas	0,14	6
vente	12,97	5
vente	0,07	5
venter	0,14	6
ventes	6,01	6
venteuse	0,2	8
venteuses	0,27	9
venteux	0,47	7
ventilant	0,14	9
ventilateur	2,09	11
ventilateurs	0,54	12
ventilation	0,47	11
ventilations	0	12
ventile	0	7
ventiler	0,14	8
ventilez	0	8
ventilo	0,07	7
ventilos	0,07	8
ventilé	0,07	7
ventilé	0,14	7
ventilée	0,34	8
ventilée	0	8
ventilées	0,2	9
ventilés	0	8
ventilés	0	8
ventis	0,07	6
ventouse	1,76	8
ventousent	0,07	10
ventouses	2,91	9
ventousé	0,07	8
ventousée	0	9
ventral	0,27	7
ventrale	1,01	8
ventre	136,62	6
ventre-saint-gris	0,07	17
ventrebleu	0	10
ventres	5,34	7
ventriculaire	0	13
ventricule	0	10
ventricules	0,07	11
ventriloque	0,47	11
ventriloques	0	12
ventriloquie	0	12
ventripotent	0,74	12
ventripotent	0,07	12
ventripotents	0,14	13
ventrière	0,14	9
ventru	1,82	6
ventrue	0,47	7
ventrues	0,34	8
ventrus	0,88	7
ventrée	0,41	7
ventrées	0,14	8
vents	12,64	5
venté	0,07	5
ventée	0	6
ventées	0,07	7
ventés	0,07	6
ventôse	0,88	7
venu	135,14	4
venu	23,24	4
venue	60,47	5
venue	11,69	5
venue	11,49	5
venues	6,96	6
venues	4,26	6
venues	10,27	6
venus	40,41	5
venus	5,2	5
venus	4,59	5
ver	0	3
ver	5,61	3
verbal	1,89	6
verbale	2,57	7
verbalement	0,54	11
verbales	1,76	8
verbalisation	0	13
verbalise	0	9
verbaliser	0,14	10
verbalisez	0	10
verbalisme	0,41	10
verbaliste	0,07	10
verbalisé	0	9
verbalisée	0	10
verbatim	0	8
verbaux	0,54	7
verbe	8,38	5
verbes	1,55	6
verbeuse	0,07	8
verbeuses	0,14	9
verbeux	0,27	7
verbiage	0,74	8
verbosité	0,2	9
verbosités	0,07	10
verdelet	0,07	8
verdeur	1,01	7
verdeurs	0,07	8
verdi	0,34	5
verdi	0,81	5
verdict	5	7
verdicts	0,47	8
verdie	0,2	6
verdie	0,41	6
verdier	0,07	7
verdiers	0,07	8
verdies	0,2	7
verdies	0,07	7
verdine	0,07	7
verdir	0,2	6
verdis	0,27	6
verdis	0,14	6
verdissaient	0,27	12
verdissait	0,41	10
verdissant	0,2	10
verdissante	0,27	11
verdissants	0,14	11
verdissent	0,2	10
verdit	0,47	6
verdoie	0,2	7
verdoiement	0,07	11
verdoient	0,14	9
verdoyant	0,95	9
verdoyant	0,14	9
verdoyante	0,68	10
verdoyantes	0,47	11
verdoyants	0,34	10
verdoyer	0,2	8
verdure	10,14	7
verdures	0,81	8
verdâtre	6,62	8
verdâtres	3,11	9
verge	3,65	5
vergence	0	8
verger	5,88	6
vergers	5,81	7
verges	1,76	6
vergeture	0	9
vergetures	0,41	10
verglacé	0	8
verglacé	0,2	8
verglacée	0,07	9
verglacée	0,07	9
verglacées	0,07	10
verglacées	0,14	10
verglas	1,62	7
vergne	0,27	6
vergnes	0,07	7
vergogne	4,05	8
vergogneux	0,27	10
vergue	0,27	6
vergues	0,2	7
vergé	0,27	5
vergés	0,07	6
verjus	0,27	6
verlan	0,34	6
vermeil	0,88	7
vermeil	1,35	7
vermeille	0,81	9
vermeilles	1,08	10
vermeils	0,34	8
vermicelle	0,54	10
vermicelles	0,27	11
vermiculaire	0,07	12
vermiculaires	0,07	13
vermiculées	0,07	11
vermifuge	0	9
vermifuge	0,14	9
vermillon	1,15	9
vermillon	0,95	9
vermillonnait	0,07	13
vermillonnée	0,14	12
vermillonnés	0,07	12
vermillons	0,14	10
vermine	4,46	7
vermines	0,47	8
vermineux	0,14	9
vermisseau	0,07	10
vermisseaux	0	11
vermoulu	1,15	8
vermoulue	1,22	9
vermoulues	0,47	10
vermoulure	0,2	10
vermoulures	0,14	11
vermoulus	0,47	9
vermout	0	7
vermouth	1,28	8
vermouths	0,2	9
vernaculaire	0	12
vernal	0	6
verne	0	5
